Image,P_ID,Condition,In_Out,X,Y
1004.0,p10,fil_sem,1.0,427.4,224.5
1004.0,p10,fil_sem,1.0,460.5,258.4
1004.0,p10,fil_sem,1.0,230.9,206.9
1004.0,p10,fil_sem,1.0,462.2,320.1
1004.0,p10,fil_sem,1.0,452.8,257.6
1004.0,p10,fil_sem,1.0,253.2,208.9
1004.0,p10,raw_sem,0.0,410.4,333.2
1004.0,p10,raw_sem,1.0,259.1,196.3
1004.0,p10,raw_sem,1.0,519.1,233.0
1004.0,p10,raw_sem,1.0,527.1,328.1
1004.0,p10,raw_sem,1.0,522.1,397.7
1004.0,p10,raw_sem,0.0,654.5,525.3
1004.0,p10,raw_sem,0.0,717.2,505.6
1004.0,p10,raw_sem,0.0,711.8,235.5
1004.0,p10,raw_sem,0.0,405.2,162.9
1004.0,p10,raw_sem,1.0,251.2,179.5
1004.0,p10,raw_sem,0.0,206.6,170.1
1004.0,p11,fil_sem,1.0,420.2,246.3
1004.0,p11,fil_sem,1.0,337.6,120.2
1004.0,p11,fil_sem,1.0,330.5,94.6
1004.0,p11,fil_sem,1.0,538.0,168.1
1004.0,p11,fil_sem,1.0,310.1,95.7
1004.0,p11,fil_sem,1.0,339.4,70.4
1004.0,p11,fil_sem,0.0,82.5,354.1
1004.0,p11,fil_sem,1.0,559.7,227.8
1004.0,p11,raw_sem,0.0,376.6,228.9
1004.0,p11,raw_sem,1.0,351.7,162.6
1004.0,p11,raw_sem,1.0,283.8,129.6
1004.0,p11,raw_sem,1.0,273.9,129.1
1004.0,p11,raw_sem,1.0,453.7,166.4
1004.0,p11,raw_sem,1.0,497.1,204.2
1004.0,p11,raw_sem,1.0,292.0,129.1
1004.0,p12,fil_sem,0.0,405.9,307.9
1004.0,p12,fil_sem,1.0,325.3,210.0
1004.0,p12,fil_sem,1.0,280.9,121.4
1004.0,p12,fil_sem,1.0,473.0,194.3
1004.0,p12,fil_sem,1.0,270.0,117.3
1004.0,p12,fil_sem,1.0,468.1,186.4
1004.0,p12,fil_sem,1.0,283.7,115.9
1004.0,p12,raw_sem,0.0,408.8,296.9
1004.0,p12,raw_sem,1.0,323.1,178.6
1004.0,p12,raw_sem,1.0,279.1,115.0
1004.0,p12,raw_sem,1.0,493.2,174.2
1004.0,p12,raw_sem,1.0,514.2,322.4
1004.0,p12,raw_sem,0.0,499.8,418.1
1004.0,p12,raw_sem,0.0,312.5,402.5
1004.0,p12,raw_sem,1.0,293.7,300.9
1004.0,p12,raw_sem,1.0,516.1,283.7
1004.0,p12,raw_sem,0.0,678.6,451.1
1004.0,p13,fil_sem,1.0,434.0,274.6
1004.0,p13,fil_sem,0.0,386.3,171.9
1004.0,p13,fil_sem,1.0,325.3,119.5
1004.0,p13,fil_sem,0.0,512.9,97.5
1004.0,p13,fil_sem,0.0,553.1,127.3
1004.0,p13,fil_sem,1.0,538.0,228.4
1004.0,p13,fil_sem,1.0,526.6,276.6
1004.0,p13,fil_sem,1.0,486.2,223.4
1004.0,p13,fil_sem,1.0,302.9,152.9
1004.0,p13,raw_sem,1.0,442.0,287.1
1004.0,p13,raw_sem,1.0,465.6,205.8
1004.0,p13,raw_sem,1.0,327.1,98.3
1004.0,p13,raw_sem,0.0,523.8,129.5
1004.0,p13,raw_sem,1.0,560.5,158.6
1004.0,p13,raw_sem,1.0,322.9,107.3
1004.0,p13,raw_sem,0.0,334.3,220.9
1004.0,p13,raw_sem,0.0,209.5,395.0
1004.0,p13,raw_sem,0.0,73.9,337.6
1004.0,p13,raw_sem,0.0,169.6,123.2
1004.0,p13,raw_sem,0.0,87.0,64.2
1004.0,p14,fil_sem,0.0,385.7,345.7
1004.0,p14,fil_sem,1.0,329.8,253.2
1004.0,p14,fil_sem,1.0,294.7,161.2
1004.0,p14,fil_sem,1.0,498.1,234.2
1004.0,p14,fil_sem,0.0,350.3,361.5
1004.0,p14,fil_sem,0.0,490.3,437.6
1004.0,p14,fil_sem,0.0,275.2,621.1
1004.0,p14,fil_sem,0.0,135.6,502.9
1004.0,p14,fil_sem,0.0,177.8,242.2
1004.0,p14,fil_sem,1.0,317.0,167.3
1004.0,p14,raw_sem,0.0,348.8,331.5
1004.0,p14,raw_sem,0.0,326.9,217.0
1004.0,p14,raw_sem,1.0,279.1,157.6
1004.0,p14,raw_sem,1.0,455.7,201.4
1004.0,p14,raw_sem,1.0,282.6,152.8
1004.0,p14,raw_sem,1.0,461.8,167.7
1004.0,p14,raw_sem,1.0,449.9,399.6
1004.0,p14,raw_sem,1.0,267.9,118.4
1004.0,p14,raw_sem,0.0,405.9,292.0
1004.0,p14,raw_sem,1.0,429.8,359.6
1004.0,p15,fil_sem,0.0,394.6,309.7
1004.0,p15,fil_sem,0.0,316.7,219.0
1004.0,p15,fil_sem,1.0,294.0,124.3
1004.0,p15,fil_sem,1.0,518.9,176.5
1004.0,p15,fil_sem,0.0,632.7,165.0
1004.0,p15,fil_sem,0.0,781.3,164.9
1004.0,p15,fil_sem,0.0,750.2,190.5
1004.0,p15,raw_sem,0.0,406.3,321.9
1004.0,p15,raw_sem,1.0,351.9,204.2
1004.0,p15,raw_sem,1.0,323.4,130.6
1004.0,p15,raw_sem,1.0,547.1,179.1
1004.0,p15,raw_sem,1.0,514.6,314.3
1004.0,p15,raw_sem,0.0,1070.1,130.1
1004.0,p15,raw_sem,0.0,598.4,190.5
1004.0,p15,raw_sem,0.0,766.6,160.7
1004.0,p16,fil_sem,0.0,350.5,303.1
1004.0,p16,fil_sem,0.0,609.6,428.2
1004.0,p16,fil_sem,0.0,689.1,446.9
1004.0,p16,fil_sem,0.0,635.0,156.6
1004.0,p16,fil_sem,1.0,289.7,144.6
1004.0,p16,fil_sem,1.0,246.2,130.2
1004.0,p16,fil_sem,0.0,86.0,163.1
1004.0,p16,fil_sem,0.0,21.4,174.8
1004.0,p16,raw_sem,1.0,466.9,181.4
1004.0,p16,raw_sem,0.0,2122.4,-761.7
1004.0,p16,raw_sem,0.0,2110.8,-968.9
1004.0,p16,raw_sem,0.0,2178.4,-944.1
1005.0,p9,fil_non,1.0,452.2,258.5
1005.0,p9,fil_non,0.0,387.1,251.5
1005.0,p9,fil_non,1.0,266.2,171.3
1005.0,p9,fil_non,0.0,220.2,127.1
1005.0,p9,fil_non,0.0,350.9,117.2
1005.0,p9,fil_non,0.0,525.4,135.6
1005.0,p9,fil_non,0.0,706.7,167.3
1005.0,p9,fil_non,1.0,298.4,194.3
1005.0,p9,raw_non,0.0,428.4,291.8
1005.0,p9,raw_non,0.0,376.7,282.8
1005.0,p9,raw_non,1.0,299.3,257.6
1005.0,p9,raw_non,1.0,338.9,226.2
1005.0,p9,raw_non,0.0,303.5,368.0
1005.0,p9,raw_non,0.0,413.9,371.1
1005.0,p9,raw_non,1.0,664.8,259.6
1005.0,p9,raw_non,0.0,420.7,282.5
1005.0,p9,raw_non,1.0,315.4,281.0
1005.0,p10,fil_non,0.0,362.1,341.9
1005.0,p10,fil_non,0.0,404.6,236.6
1005.0,p10,fil_non,1.0,282.3,293.6
1005.0,p10,fil_non,1.0,237.2,251.6
1005.0,p10,fil_non,1.0,186.8,232.9
1005.0,p10,fil_non,1.0,610.9,271.2
1005.0,p10,fil_non,1.0,600.4,273.4
1005.0,p10,fil_non,0.0,318.3,350.1
1005.0,p10,fil_non,0.0,241.3,507.6
1005.0,p10,raw_non,0.0,406.8,344.6
1005.0,p10,raw_non,1.0,316.5,249.0
1005.0,p10,raw_non,1.0,211.3,223.3
1005.0,p10,raw_non,1.0,660.0,270.9
1005.0,p10,raw_non,1.0,612.4,265.4
1005.0,p10,raw_non,0.0,387.0,221.4
1005.0,p11,fil_non,0.0,404.5,250.8
1005.0,p11,fil_non,0.0,302.4,162.8
1005.0,p11,fil_non,0.0,246.9,116.6
1005.0,p11,fil_non,0.0,558.0,151.6
1005.0,p11,fil_non,0.0,497.5,145.8
1005.0,p11,fil_non,0.0,623.5,181.6
1005.0,p11,fil_non,1.0,700.7,205.2
1005.0,p11,raw_non,0.0,377.7,307.9
1005.0,p11,raw_non,1.0,322.4,252.4
1005.0,p11,raw_non,1.0,582.8,236.8
1005.0,p11,raw_non,0.0,393.5,214.2
1005.0,p11,raw_non,1.0,323.8,212.6
1005.0,p11,raw_non,1.0,270.7,206.6
1005.0,p11,raw_non,1.0,322.8,207.8
1005.0,p11,raw_non,1.0,341.0,251.7
1005.0,p12,fil_non,0.0,414.8,280.9
1005.0,p12,fil_non,1.0,304.5,251.4
1005.0,p12,fil_non,1.0,199.9,231.6
1005.0,p12,fil_non,1.0,301.6,238.2
1005.0,p12,fil_non,1.0,592.5,264.8
1005.0,p12,raw_non,0.0,417.0,332.6
1005.0,p12,raw_non,1.0,310.6,235.0
1005.0,p12,raw_non,1.0,316.3,258.6
1005.0,p12,raw_non,1.0,586.5,240.7
1005.0,p12,raw_non,1.0,628.5,238.4
1005.0,p12,raw_non,1.0,305.5,236.9
1005.0,p12,raw_non,1.0,342.4,260.2
1005.0,p12,raw_non,0.0,769.9,236.5
1005.0,p12,raw_non,1.0,671.4,254.5
1005.0,p12,raw_non,1.0,602.3,241.8
1005.0,p13,fil_non,0.0,415.0,236.6
1005.0,p13,fil_non,1.0,338.7,186.6
1005.0,p13,fil_non,1.0,224.0,183.4
1005.0,p13,fil_non,0.0,628.3,173.3
1005.0,p13,fil_non,0.0,502.3,170.6
1005.0,p13,fil_non,0.0,643.8,198.4
1005.0,p13,fil_non,0.0,709.9,209.4
1005.0,p13,fil_non,1.0,368.6,216.6
1005.0,p13,raw_non,1.0,445.9,240.5
1005.0,p13,raw_non,0.0,389.5,216.6
1005.0,p13,raw_non,1.0,360.7,178.5
1005.0,p13,raw_non,0.0,357.3,146.5
1005.0,p13,raw_non,0.0,238.3,154.4
1005.0,p13,raw_non,0.0,728.2,188.0
1005.0,p13,raw_non,1.0,627.0,210.5
1005.0,p13,raw_non,1.0,701.8,214.5
1005.0,p14,fil_non,0.0,400.3,303.5
1005.0,p14,fil_non,1.0,321.2,274.6
1005.0,p14,fil_non,1.0,648.3,272.0
1005.0,p14,fil_non,1.0,520.4,265.6
1005.0,p14,fil_non,1.0,339.2,269.2
1005.0,p14,fil_non,1.0,222.4,255.4
1005.0,p14,fil_non,1.0,322.1,299.6
1005.0,p14,fil_non,1.0,327.8,250.3
1005.0,p14,raw_non,0.0,373.5,335.2
1005.0,p14,raw_non,1.0,275.6,230.3
1005.0,p14,raw_non,0.0,475.1,171.8
1005.0,p14,raw_non,1.0,320.1,205.0
1005.0,p14,raw_non,1.0,266.6,223.0
1005.0,p14,raw_non,1.0,240.7,272.7
1005.0,p15,fil_non,0.0,405.0,311.8
1005.0,p15,fil_non,1.0,312.1,264.9
1005.0,p15,fil_non,0.0,397.0,257.6
1005.0,p15,fil_non,1.0,621.1,257.7
1005.0,p15,fil_non,0.0,269.7,380.0
1005.0,p15,fil_non,1.0,302.4,278.5
1005.0,p15,fil_non,1.0,214.4,253.0
1005.0,p15,fil_non,0.0,124.9,336.9
1005.0,p15,fil_non,0.0,261.2,388.1
1005.0,p15,fil_non,1.0,326.7,260.4
1005.0,p15,raw_non,0.0,407.9,319.1
1005.0,p15,raw_non,1.0,297.9,298.5
1005.0,p15,raw_non,0.0,473.7,320.3
1005.0,p15,raw_non,1.0,341.2,302.8
1005.0,p15,raw_non,0.0,416.4,296.0
1005.0,p16,fil_non,1.0,361.9,306.1
1005.0,p16,fil_non,1.0,269.7,240.6
1005.0,p16,fil_non,0.0,306.2,472.5
1005.0,p16,fil_non,0.0,531.4,424.7
1005.0,p16,fil_non,0.0,576.6,175.1
1005.0,p16,fil_non,0.0,644.4,102.7
1005.0,p16,fil_non,0.0,667.6,48.0
1005.0,p16,raw_non,1.0,364.5,283.1
1005.0,p16,raw_non,1.0,255.8,240.6
1005.0,p16,raw_non,1.0,357.9,201.3
1005.0,p16,raw_non,1.0,260.3,232.7
1005.0,p16,raw_non,1.0,171.8,200.0
1005.0,p16,raw_non,1.0,563.6,209.9
1005.0,p16,raw_non,0.0,400.9,207.0
1007.0,p9,fil_non,0.0,426.1,248.5
1007.0,p9,fil_non,1.0,599.2,193.6
1007.0,p9,fil_non,1.0,250.0,101.4
1007.0,p9,fil_non,0.0,399.1,159.4
1007.0,p9,fil_non,1.0,603.8,165.3
1007.0,p9,fil_non,1.0,227.7,81.1
1007.0,p9,fil_non,1.0,589.1,145.4
1007.0,p9,fil_non,0.0,680.4,155.9
1007.0,p9,fil_non,1.0,475.0,159.0
1007.0,p9,raw_non,0.0,405.1,312.6
1007.0,p9,raw_non,0.0,286.0,224.8
1007.0,p9,raw_non,1.0,212.3,119.7
1007.0,p9,raw_non,1.0,639.4,180.4
1007.0,p9,raw_non,0.0,436.6,310.7
