Image,P_ID,Condition,In_Out,X,Y
Lo.png,P12,Local,1.0,364.0,299.5
Lo.png,P12,Local,1.0,362.1,294.9
Lo.png,P12,Local,1.0,409.7,286.0
Lo.png,P12,Local,1.0,362.9,290.2
Lo.png,P13,Local,0.0,474.3,334.2
Lo.png,P13,Local,0.0,434.3,273.2
Lo.png,P13,Local,0.0,461.5,328.2
Lo.png,P13,Local,0.0,391.9,352.6
Lo.png,P13,Local,0.0,385.2,350.0
Lo.png,P13,Local,1.0,407.3,320.6
Lo.png,P13,Local,0.0,361.9,358.5
Lo.png,P13,Local,0.0,433.7,366.5
Lo.png,P13,Local,1.0,405.7,263.3
Lo.png,P13,Local,0.0,450.3,265.8
Lo.png,P13,Local,1.0,377.4,302.3
Lo.png,P13,Local,0.0,400.3,345.7
Lo.png,P14,Local,1.0,396.0,307.0
Lo.png,P14,Local,0.0,1003.9,98.6
Lo.png,P14,Local,0.0,1049.7,22.3
Lo.png,P14,Local,0.0,1165.0,11.0
Lo.png,P14,Local,0.0,1120.5,-0.5
Lo.png,P14,Local,0.0,389.4,328.1
Lo.png,P14,Local,0.0,349.3,340.9
Lo.png,P14,Local,0.0,332.0,381.5
Lo.png,P14,Local,0.0,347.7,458.3
Lo.png,P14,Local,1.0,372.1,243.8
Lo.png,P14,Local,0.0,332.4,356.0
Lo.png,P14,Local,0.0,542.9,565.3
Lo.png,P15,Local,0.0,326.9,359.2
Lo.png,P15,Local,0.0,348.4,327.5
Lo.png,P15,Local,0.0,376.7,359.1
Lo.png,P15,Local,0.0,326.9,347.0
Lo.png,P15,Local,0.0,345.0,337.4
Lo.png,P15,Local,0.0,286.9,384.1
Lo.png,P15,Local,0.0,346.4,397.7
Lo.png,P15,Local,0.0,369.1,356.9
Lo.png,P15,Local,0.0,322.2,382.3
Lo.png,P15,Local,0.0,391.7,389.9
Lo.png,P16,Local,1.0,390.8,290.6
Lo.png,P16,Local,1.0,327.7,312.6
Lo.png,P16,Local,1.0,382.6,309.8
Lo.png,P16,Local,0.0,342.2,349.0
Lo.png,P16,Local,1.0,358.0,266.1
Lo.png,P16,Local,1.0,402.7,299.6
Lo.png,P16,Local,1.0,381.8,267.1
Lo.png,P16,Local,1.0,381.1,228.2
Lo.png,P16,Local,1.0,329.2,253.6
Lo.png,P16,Local,0.0,197.9,1096.6
Lo.png,P16,Local,0.0,345.9,376.5
Lo.png,P16,Local,1.0,376.4,309.0
Lo.png,P16,Local,1.0,383.7,273.3
Lo.png,P16,Local,1.0,328.7,292.2
Lo.png,P16,Local,0.0,359.8,346.8
Lo.png,P16,Local,1.0,348.6,296.8
Lo.png,P2,Local,0.0,-77.1,-136.2
Lo.png,P2,Local,0.0,313.0,101.4
Lo.png,P2,Local,1.0,394.2,218.1
Lo.png,P2,Local,0.0,-130.5,1237.5
Lo.png,P2,Local,0.0,-338.6,1273.7
Lo.png,P2,Local,0.0,331.5,83.3
Lo.png,P2,Local,1.0,414.9,221.4
Lo.png,P2,Local,1.0,400.6,247.7
Lo.png,P2,Local,1.0,390.4,221.5
Lo.png,P2,Local,0.0,453.9,375.4
Lo.png,P2,Local,0.0,348.5,123.3
Lo.png,P2,Local,1.0,387.2,240.3
Lo.png,P2,Local,0.0,461.9,312.4
Lo.png,P2,Local,1.0,402.3,305.2
Lo.png,P2,Local,0.0,448.4,276.5
Lo.png,P2,Local,0.0,430.2,287.1
Lo.png,P2,Local,1.0,343.5,278.1
Lo.png,P5,Local,0.0,365.5,341.9
Lo.png,P5,Local,0.0,415.0,371.6
Lo.png,P5,Local,0.0,538.9,1018.0
Lo.png,P5,Local,0.0,372.9,390.4
Lo.png,P5,Local,0.0,372.1,404.8
Lo.png,P5,Local,0.0,382.8,338.1
Lo.png,P5,Local,0.0,366.8,348.7
Lo.png,P5,Local,0.0,384.7,348.0
Lo.png,P5,Local,0.0,367.2,388.6
Lo.png,P5,Local,0.0,445.9,354.9
Lo.png,P5,Local,0.0,369.6,333.7
Lo.png,P5,Local,0.0,344.7,326.2
Lo.png,P5,Local,1.0,397.6,318.2
Lo.png,P5,Local,0.0,346.9,377.5
Lo.png,P5,Local,0.0,69.5,902.1
Lo.png,P5,Local,0.0,442.5,1358.6
Lo.png,P5,Local,0.0,357.0,1453.8
Lo.png,P5,Local,0.0,333.7,427.9
Lo.png,P5,Local,0.0,331.9,369.4
Lo.png,P5,Local,0.0,-266.5,1089.1
Lo.png,P5,Local,0.0,430.0,1486.4
Lo.png,P5,Local,0.0,323.8,1508.6
Lo.png,P5,Local,0.0,350.1,408.2
Lo.png,P5,Local,0.0,376.7,353.2
Lo.png,P5,Local,1.0,415.4,322.8
Lo.png,P6,Local,1.0,356.8,269.1
Lo.png,P6,Local,1.0,372.1,154.7
Lo.png,P6,Local,1.0,344.1,283.9
Lo.png,P6,Local,1.0,384.1,254.7
Lo.png,P6,Local,0.0,332.4,105.5
Lo.png,P6,Local,1.0,410.1,224.2
Lo.png,P6,Local,0.0,460.5,141.9
Lo.png,P6,Local,0.0,429.1,197.9
Lo.png,P6,Local,0.0,439.0,269.4
Lo.png,P6,Local,0.0,389.8,1445.1
Lo.png,P6,Local,0.0,302.6,1452.1
Lo.png,P6,Local,0.0,449.9,243.3
Lo.png,P6,Local,0.0,444.6,335.4
Lo.png,P6,Local,0.0,445.6,298.8
Lo.png,P6,Local,0.0,175.2,380.8
Lo.png,P6,Local,0.0,120.0,384.4
Lo.png,P6,Local,0.0,284.8,247.4
Lo.png,P6,Local,0.0,567.8,197.8
Lo.png,P6,Local,0.0,613.8,281.6
Lo.png,P6,Local,0.0,716.6,277.9
Lo.png,P6,Local,0.0,490.7,227.5
Lo.png,P6,Local,0.0,-566.2,156.0
Lo.png,P6,Local,0.0,233.3,271.0
Lo.png,P6,Local,0.0,409.1,328.4
Lo.png,P6,Local,0.0,431.9,267.9
Lo.png,P6,Local,0.0,-328.9,184.2
Lo.png,P6,Local,0.0,-330.9,188.8
Lo.png,P6,Local,0.0,-281.8,197.9
Lo.png,P6,Local,0.0,-325.1,217.4
Lo.png,P6,Local,0.0,-317.3,232.0
Lo.png,P6,Local,0.0,-315.0,237.0
Lo.png,P6,Local,0.0,-325.5,238.7
Lo.png,P6,Local,0.0,-329.0,226.3
Lo.png,P6,Local,0.0,-320.9,207.5
Lo.png,P6,Local,0.0,418.5,297.6
Lo.png,P6,Local,1.0,399.1,264.7
Lo.png,P6,Local,0.0,419.5,263.5
Lo.png,P6,Local,0.0,222.8,310.8
Lo.png,P6,Local,0.0,481.2,339.2
Lo.png,P6,Local,0.0,269.7,1094.0
Lo.png,P6,Local,0.0,377.5,346.3
Lo.png,P6,Local,0.0,458.4,247.9
Lo.png,P6,Local,0.0,472.6,240.6
Lo.png,P6,Local,0.0,470.3,174.8
Lo.png,P6,Local,0.0,447.8,256.8
Lo.png,P6,Local,0.0,424.2,235.0
Lo.png,P6,Local,0.0,444.5,204.4
Lo.png,P6,Local,1.0,395.3,315.1
Lo.png,P6,Local,1.0,333.6,324.7
Lo.png,P6,Local,0.0,646.7,241.2
Lo.png,P6,Local,0.0,668.0,229.6
Lo.png,P6,Local,0.0,334.1,1404.2
Lo.png,P6,Local,0.0,337.7,356.1
Lo.png,P6,Local,0.0,-379.7,252.7
Lo.png,P6,Local,0.0,-371.2,234.4
Lo.png,P6,Local,1.0,383.9,301.2
Lo.png,P6,Local,1.0,345.8,324.2
Lo.png,P6,Local,0.0,404.2,587.0
Lo.png,P6,Local,0.0,1000.5,76.0
Lo.png,P6,Local,0.0,663.7,308.5
Lo.png,P6,Local,0.0,674.2,312.5
Lo.png,P6,Local,0.0,1008.0,126.9
Lo.png,P6,Local,0.0,1014.2,120.8
Lo.png,P6,Local,0.0,1024.9,120.2
Lo.png,P6,Local,0.0,666.8,248.0
Lo.png,P6,Local,0.0,670.7,245.1
Lo.png,P6,Local,0.0,1038.6,342.5
Lo.png,P6,Local,0.0,1006.3,63.7
Lo.png,P6,Local,0.0,1043.0,53.9
Lo.png,P6,Local,1.0,399.5,264.2
Lo.png,P6,Local,1.0,335.3,267.3
Lo.png,P6,Local,0.0,-418.1,170.8
Lo.png,P6,Local,0.0,-431.1,163.2
Lo.png,P6,Local,0.0,-448.4,172.4
Lo.png,P6,Local,0.0,-397.5,220.4
Lo.png,P6,Local,1.0,349.9,322.5
Lo.png,P7,Local,1.0,387.1,237.5
Lo.png,P7,Local,1.0,408.6,212.9
Lo.png,P7,Local,1.0,415.0,227.3
Lo.png,P7,Local,1.0,406.3,223.5
Lo.png,P7,Local,1.0,397.2,227.2
Lo.png,P7,Local,1.0,399.9,241.0
Lo.png,P7,Local,0.0,427.1,191.3
Lo.png,P7,Local,1.0,367.7,228.1
Lo.png,P7,Local,1.0,410.3,238.3
Lo.png,P7,Local,1.0,395.0,256.9
Lo.png,P7,Local,1.0,347.1,290.5
Lo.png,P7,Local,1.0,412.3,175.5
Lo.png,P7,Local,1.0,400.5,226.2
Lo.png,P7,Local,1.0,347.0,263.5
Lo.png,P9,Local,1.0,398.0,309.4
Lo.png,P9,Local,0.0,446.0,314.7
Lo.png,P9,Local,1.0,402.5,305.2
Lo.png,P9,Local,0.0,383.2,361.3
Lo.png,P9,Local,0.0,407.9,335.7
Lo.png,P9,Local,0.0,434.9,333.0
Lo.png,P9,Local,1.0,391.7,300.4
Lo.png,P9,Local,0.0,461.0,315.7
Lo.png,P9,Local,1.0,413.3,312.0
Lo.png,P9,Local,0.0,467.8,323.7
Lo.png,P9,Local,1.0,387.8,308.6
Lo.png,P9,Local,0.0,448.4,327.8
Lo.png,P9,Local,0.0,397.2,329.2
Lo.png,P9,Local,0.0,402.8,355.4
Lo.png,P9,Local,0.0,349.3,358.1
Lo.png,P9,Local,0.0,445.6,314.5
Lo.png,P9,Local,1.0,384.6,291.8
Lo.png,P9,Local,0.0,420.7,327.4
Lo.png,P9,Local,0.0,393.1,389.0
Lo.png,P9,Local,0.0,374.4,337.1
Lo.png,P9,Local,0.0,437.9,320.2
Tt.png,P1,None,0.0,385.1,336.7
Tt.png,P1,None,0.0,450.5,331.9
Tt.png,P1,None,1.0,418.5,186.3
Tt.png,P1,None,0.0,444.7,319.3
Tt.png,P1,None,0.0,444.2,269.8
Tt.png,P1,None,0.0,424.6,335.0
Tt.png,P1,None,0.0,506.3,375.7
Tt.png,P1,None,0.0,444.5,356.0
Tt.png,P1,None,0.0,423.8,267.1
Tt.png,P1,None,1.0,408.9,210.0
Tt.png,P1,None,0.0,429.1,339.8
Tt.png,P1,None,0.0,426.3,238.3
Tt.png,P1,None,0.0,392.2,319.3
Tt.png,P1,None,0.0,466.4,328.9
Tt.png,P1,None,0.0,-310.0,60.1
Tt.png,P1,None,0.0,506.6,345.3
Tt.png,P1,None,0.0,460.6,346.0
Tt.png,P1,None,0.0,430.5,311.6
Tt.png,P1,None,0.0,420.5,332.4
Tt.png,P1,None,0.0,107.9,857.6
Tt.png,P1,None,0.0,23.1,845.9
Tt.png,P1,None,0.0,490.1,197.6
Tt.png,P1,None,0.0,481.7,302.5
Tt.png,P1,None,0.0,546.3,345.0
Tt.png,P1,None,0.0,385.1,336.7
Tt.png,P1,None,0.0,450.5,331.9
Tt.png,P1,None,1.0,418.5,186.3
Tt.png,P1,None,0.0,444.7,319.3
Tt.png,P1,None,0.0,444.2,269.8
Tt.png,P1,None,0.0,424.6,335.0
Tt.png,P1,None,0.0,506.3,375.7
Tt.png,P1,None,0.0,444.5,356.0
Tt.png,P1,None,0.0,423.8,267.1
Tt.png,P1,None,1.0,408.9,210.0
Tt.png,P1,None,0.0,429.1,339.8
Tt.png,P1,None,0.0,426.3,238.3
Tt.png,P1,None,0.0,392.2,319.3
Tt.png,P1,None,0.0,466.4,328.9
Tt.png,P1,None,0.0,-310.0,60.1
Tt.png,P1,None,0.0,506.6,345.3
Tt.png,P1,None,0.0,460.6,346.0
Tt.png,P1,None,0.0,430.5,311.6
Tt.png,P1,None,0.0,420.5,332.4
Tt.png,P1,None,0.0,107.9,857.6
Tt.png,P1,None,0.0,23.1,845.9
Tt.png,P1,None,0.0,490.1,197.6
Tt.png,P1,None,0.0,481.7,302.5
Tt.png,P1,None,0.0,546.3,345.0
Tt.png,P10,None,0.0,378.4,301.8
Tt.png,P10,None,0.0,349.5,246.5
Tt.png,P10,None,0.0,369.7,285.4
Tt.png,P10,None,0.0,357.0,317.8
Tt.png,P10,None,0.0,354.3,271.7
Tt.png,P10,None,0.0,368.2,231.9
Tt.png,P11,None,1.0,415.4,210.4
Tt.png,P11,None,0.0,420.6,213.8
Tt.png,P11,None,0.0,431.5,234.2
Tt.png,P11,None,0.0,318.1,230.6
Tt.png,P11,None,0.0,576.6,260.4
Tt.png,P11,None,1.0,411.7,208.2
Tt.png,P11,None,0.0,517.9,213.2
Tt.png,P11,None,1.0,379.0,214.3
Tt.png,P11,None,0.0,420.1,217.6
Tt.png,P11,None,0.0,434.8,224.7
Tt.png,P11,None,0.0,280.0,208.8
Tt.png,P11,None,0.0,530.7,212.7
Tt.png,P11,None,0.0,378.6,243.8
Tt.png,P11,None,0.0,554.9,243.7
Tt.png,P11,None,0.0,409.8,227.6
Tt.png,P11,None,1.0,416.2,176.9
Tt.png,P11,None,0.0,431.7,221.8
Tt.png,P11,None,0.0,398.1,249.1
Tt.png,P11,None,1.0,397.8,217.0
Tt.png,P11,None,0.0,404.9,243.4
Tt.png,P11,None,0.0,389.3,252.8
Tt.png,P11,None,0.0,384.1,255.2
Tt.png,P11,None,1.0,392.1,192.3
Tt.png,P11,None,0.0,393.0,239.9
Tt.png,P12,None,0.0,401.4,304.4
Tt.png,P12,None,1.0,404.7,214.0
Tt.png,P12,None,0.0,399.6,300.9
Tt.png,P12,None,0.0,365.6,295.0
Tt.png,P12,None,0.0,391.4,294.0
Tt.png,P12,None,0.0,395.9,237.3
Tt.png,P12,None,0.0,378.1,294.6
Tt.png,P12,None,0.0,385.2,285.8
Tt.png,P12,None,0.0,395.1,251.8
Tt.png,P13,None,0.0,478.3,266.2
Tt.png,P13,None,0.0,413.2,278.1
Tt.png,P13,None,0.0,454.5,282.5
Tt.png,P13,None,0.0,426.9,260.0
Tt.png,P13,None,0.0,447.8,171.9
Tt.png,P13,None,1.0,400.0,146.9
Tt.png,P13,None,0.0,437.3,184.6
Tt.png,P13,None,0.0,386.8,251.7
Tt.png,P13,None,0.0,435.0,240.3
Tt.png,P13,None,0.0,435.4,216.6
Tt.png,P13,None,0.0,2384.8,-522.1
Tt.png,P13,None,0.0,486.8,226.9
Tt.png,P13,None,0.0,448.8,315.7
Tt.png,P13,None,0.0,442.3,262.4
Tt.png,P13,None,0.0,404.2,255.5
Tt.png,P13,None,0.0,424.2,208.9
Tt.png,P13,None,0.0,447.6,207.7
Tt.png,P13,None,0.0,433.9,294.0
Tt.png,P13,None,0.0,405.7,224.3
Tt.png,P13,None,0.0,437.8,247.1
Tt.png,P13,None,0.0,412.2,262.1
Tt.png,P13,None,0.0,423.1,190.4
Tt.png,P13,None,1.0,403.8,178.3
Tt.png,P13,None,0.0,429.8,214.1
Tt.png,P13,None,0.0,430.2,192.3
Tt.png,P14,None,0.0,367.3,281.4
Tt.png,P14,None,0.0,414.5,291.0
Tt.png,P14,None,0.0,434.1,279.4
Tt.png,P14,None,0.0,443.5,189.5
Tt.png,P14,None,0.0,425.2,280.4
Tt.png,P14,None,0.0,391.8,294.6
Tt.png,P14,None,0.0,430.1,199.1
Tt.png,P14,None,0.0,365.0,277.2
Tt.png,P14,None,0.0,420.3,224.3
Tt.png,P14,None,0.0,401.5,262.9
Tt.png,P14,None,0.0,419.0,214.4
Tt.png,P14,None,0.0,492.6,37.6
Tt.png,P14,None,0.0,379.4,317.9
Tt.png,P14,None,0.0,385.7,349.5
Tt.png,P14,None,0.0,406.0,289.2
Tt.png,P15,None,0.0,-329.2,359.4
Tt.png,P15,None,0.0,327.7,325.6
Tt.png,P15,None,0.0,338.0,319.7
Tt.png,P15,None,0.0,352.4,338.2
Tt.png,P15,None,0.0,361.7,268.6
Tt.png,P15,None,0.0,360.0,321.0
Tt.png,P15,None,0.0,374.1,403.9
Tt.png,P15,None,0.0,320.2,419.3
Tt.png,P15,None,0.0,347.1,381.9
Tt.png,P15,None,0.0,351.6,399.2
Tt.png,P15,None,0.0,201.1,400.3
Tt.png,P15,None,0.0,385.7,420.6
Tt.png,P15,None,0.0,-336.3,170.0
Tt.png,P15,None,0.0,-319.4,208.0
Tt.png,P15,None,0.0,-340.9,168.1
Tt.png,P15,None,0.0,-360.9,219.4
Tt.png,P15,None,0.0,364.4,356.8
Tt.png,P15,None,0.0,351.3,354.2
Tt.png,P15,None,0.0,395.9,338.1
Tt.png,P15,None,0.0,377.3,337.8
Tt.png,P15,None,0.0,419.0,282.3
Tt.png,P15,None,0.0,356.1,312.7
Tt.png,P15,None,0.0,303.1,380.1
Tt.png,P15,None,0.0,382.7,352.0
Tt.png,P15,None,0.0,342.6,338.6
Tt.png,P15,None,0.0,367.7,323.5
Tt.png,P16,None,0.0,383.9,318.8
Tt.png,P16,None,0.0,369.3,265.6
Tt.png,P16,None,0.0,335.3,291.9
Tt.png,P16,None,0.0,365.2,289.2
Tt.png,P16,None,0.0,376.9,242.9
Tt.png,P16,None,0.0,363.0,292.3
Tt.png,P16,None,0.0,353.1,236.8
Tt.png,P7,None,0.0,370.7,271.8
Tt.png,P7,None,0.0,413.2,261.8
Tt.png,P7,None,1.0,385.6,179.9
Tt.png,P7,None,1.0,417.2,201.0
Tt.png,P7,None,0.0,451.6,248.7
Tt.png,P7,None,0.0,401.5,257.3
Tt.png,P7,None,1.0,398.4,193.6
Tt.png,P7,None,0.0,443.1,236.1
Tt.png,P7,None,0.0,420.4,211.7
Tt.png,P7,None,1.0,385.6,210.2
Tt.png,P7,None,0.0,420.3,214.7
Tt.png,P7,None,0.0,412.6,232.4
Tt.png,P7,None,0.0,385.3,226.6
Tt.png,P7,None,0.0,403.8,245.3
Tt.png,P7,None,1.0,404.6,151.9
Tt.png,P7,None,0.0,433.9,233.2
Tt.png,P9,None,0.0,479.1,337.1
Tt.png,P9,None,0.0,404.0,323.3
Tt.png,P9,None,0.0,436.8,320.8
Tt.png,P9,None,0.0,478.2,313.1
Tt.png,P9,None,0.0,417.2,305.1
Tt.png,P9,None,0.0,459.2,304.6
Tt.png,P9,None,0.0,439.8,231.2
Tt.png,P9,None,0.0,440.7,279.1
Tt.png,P9,None,0.0,466.3,296.1
Tt.png,P9,None,0.0,389.1,295.6
Tt.png,P9,None,0.0,434.2,299.6
Tt.png,P9,None,0.0,445.8,213.7
Tt.png,P9,None,0.0,418.3,277.8
Tt.png,P9,None,0.0,413.7,304.8
Tt.png,P9,None,0.0,388.6,330.3
Tt.png,P9,None,0.0,411.2,334.5
Tt.png,P9,None,0.0,417.1,266.7
Tt.png,P9,None,0.0,444.0,282.8
Tt.png,P9,None,0.0,415.9,343.8
Tt.png,P9,None,0.0,383.5,347.7
Ol.png,P1,Global,0.0,538.0,333.5
Ol.png,P1,Global,0.0,466.6,313.4
Ol.png,P1,Global,0.0,475.1,812.3
Ol.png,P1,Global,0.0,472.0,347.7
Ol.png,P1,Global,0.0,455.6,325.5
Ol.png,P1,Global,1.0,409.2,207.6
Ol.png,P1,Global,0.0,343.2,912.8
Ol.png,P1,Global,0.0,313.4,904.7
Ol.png,P1,Global,0.0,505.9,294.8
Ol.png,P1,Global,0.0,525.6,436.3
Ol.png,P1,Global,0.0,462.3,383.7
Ol.png,P1,Global,0.0,439.6,491.1
Ol.png,P1,Global,0.0,1095.3,-541.4
Ol.png,P1,Global,0.0,1108.9,-725.1
Ol.png,P1,Global,0.0,978.5,-741.5
Ol.png,P1,Global,0.0,-38.1,-616.8
Ol.png,P1,Global,0.0,-624.1,-976.2
Ol.png,P1,Global,0.0,494.3,262.6
Ol.png,P1,Global,0.0,461.5,339.8
Ol.png,P1,Global,0.0,465.2,316.1
Ol.png,P1,Global,0.0,449.0,248.7
Ol.png,P1,Global,0.0,433.1,241.7
Ol.png,P1,Global,0.0,504.3,354.3
Ol.png,P1,Global,0.0,469.0,341.6
Ol.png,P1,Global,0.0,438.9,314.2
Ol.png,P1,Global,0.0,251.5,108.6
Ol.png,P1,Global,1.0,399.5,292.8
Ol.png,P1,Global,0.0,435.7,338.8
Ol.png,P1,Global,0.0,-859.6,-861.9
Ol.png,P1,Global,0.0,311.3,169.8
Ol.png,P1,Global,0.0,431.3,341.7
Ol.png,P1,Global,0.0,425.8,297.8
Ol.png,P1,Global,0.0,421.9,416.5
Ol.png,P1,Global,0.0,130.1,865.2
Ol.png,P1,Global,0.0,8.0,845.5
Ol.png,P1,Global,0.0,119.6,864.7
Ol.png,P1,Global,0.0,205.0,876.3
Ol.png,P1,Global,0.0,448.5,416.8
Ol.png,P1,Global,0.0,423.1,233.7
Ol.png,P1,Global,0.0,399.1,326.2
Ol.png,P1,Global,0.0,503.0,358.1
Ol.png,P1,Global,0.0,538.0,333.5
Ol.png,P1,Global,0.0,466.6,313.4
Ol.png,P1,Global,0.0,475.1,812.3
Ol.png,P1,Global,0.0,472.0,347.7
Ol.png,P1,Global,0.0,455.6,325.5
Ol.png,P1,Global,1.0,409.2,207.6
Ol.png,P1,Global,0.0,343.2,912.8
Ol.png,P1,Global,0.0,313.4,904.7
Ol.png,P1,Global,0.0,505.9,294.8
Ol.png,P1,Global,0.0,525.6,436.3
Ol.png,P1,Global,0.0,462.3,383.7
Ol.png,P1,Global,0.0,439.6,491.1
Ol.png,P1,Global,0.0,1095.3,-541.4
Ol.png,P1,Global,0.0,1108.9,-725.1
Ol.png,P1,Global,0.0,978.5,-741.5
Ol.png,P1,Global,0.0,-38.1,-616.8
Ol.png,P1,Global,0.0,-624.1,-976.2
Ol.png,P1,Global,0.0,494.3,262.6
Ol.png,P1,Global,0.0,461.5,339.8
Ol.png,P1,Global,0.0,465.2,316.1
Ol.png,P1,Global,0.0,449.0,248.7
Ol.png,P1,Global,0.0,433.1,241.7
Ol.png,P1,Global,0.0,504.3,354.3
Ol.png,P1,Global,0.0,469.0,341.6
Ol.png,P1,Global,0.0,438.9,314.2
Ol.png,P1,Global,0.0,251.5,108.6
Ol.png,P1,Global,1.0,399.5,292.8
Ol.png,P1,Global,0.0,435.7,338.8
Ol.png,P1,Global,0.0,-859.6,-861.9
Ol.png,P1,Global,0.0,311.3,169.8
Ol.png,P1,Global,0.0,431.3,341.7
Ol.png,P1,Global,0.0,425.8,297.8
Ol.png,P1,Global,0.0,421.9,416.5
Ol.png,P1,Global,0.0,130.1,865.2
Ol.png,P1,Global,0.0,8.0,845.5
Ol.png,P1,Global,0.0,119.6,864.7
Ol.png,P1,Global,0.0,205.0,876.3
Ol.png,P1,Global,0.0,448.5,416.8
Ol.png,P1,Global,0.0,423.1,233.7
Ol.png,P1,Global,0.0,399.1,326.2
Ol.png,P1,Global,0.0,503.0,358.1
Ol.png,P10,Global,0.0,365.7,324.6
Ol.png,P10,Global,0.0,393.9,342.4
Ol.png,P10,Global,1.0,370.2,285.1
Ol.png,P10,Global,0.0,322.1,299.9
Ol.png,P10,Global,0.0,374.4,311.1
Ol.png,P10,Global,1.0,339.7,228.7
Ol.png,P10,Global,0.0,424.3,340.7
Ol.png,P11,Global,1.0,401.6,240.3
Ol.png,P11,Global,1.0,339.4,253.7
Ol.png,P11,Global,1.0,408.0,142.0
Ol.png,P11,Global,0.0,421.1,228.2
Ol.png,P11,Global,1.0,378.5,241.1
Ol.png,P11,Global,0.0,320.7,254.9
Ol.png,P11,Global,1.0,367.0,245.1
Ol.png,P11,Global,1.0,384.2,244.1
Ol.png,P11,Global,1.0,392.5,251.3
Ol.png,P11,Global,1.0,351.9,256.1
Ol.png,P11,Global,1.0,406.1,262.9
Ol.png,P12,Global,1.0,360.1,279.0
Ol.png,P12,Global,1.0,403.4,286.0
Ol.png,P12,Global,1.0,373.0,272.7
Ol.png,P12,Global,1.0,391.1,244.4
Ol.png,P12,Global,1.0,384.7,286.0
Ol.png,P12,Global,1.0,359.4,300.0
Ol.png,P12,Global,1.0,392.0,293.8
Ol.png,P12,Global,1.0,403.4,290.3
Ol.png,P12,Global,0.0,358.4,317.7
Ol.png,P12,Global,0.0,411.3,327.9
Ol.png,P12,Global,1.0,369.1,292.8
Ol.png,P12,Global,1.0,391.9,304.4
Ol.png,P13,Global,0.0,444.4,243.1
Ol.png,P13,Global,1.0,411.5,253.9
Ol.png,P13,Global,0.0,419.7,262.1
Ol.png,P13,Global,0.0,514.0,274.6
Ol.png,P13,Global,0.0,468.7,309.2
Ol.png,P13,Global,0.0,436.7,286.4
Ol.png,P13,Global,1.0,377.2,264.1
Ol.png,P13,Global,1.0,416.6,288.6
Ol.png,P13,Global,0.0,375.5,313.1
Ol.png,P13,Global,0.0,420.1,328.2
Ol.png,P13,Global,1.0,379.3,248.6
Ol.png,P13,Global,0.0,466.1,256.7
Ol.png,P13,Global,0.0,447.1,333.9
Ol.png,P13,Global,0.0,472.3,167.6
Ol.png,P14,Global,1.0,401.7,294.3
Ol.png,P14,Global,0.0,1031.5,-31.0
Ol.png,P14,Global,1.0,408.5,281.1
Ol.png,P14,Global,0.0,371.4,354.9
Ol.png,P14,Global,0.0,391.8,410.9
Ol.png,P14,Global,0.0,1042.5,65.8
Ol.png,P14,Global,0.0,388.6,323.4
Ol.png,P14,Global,1.0,393.8,296.6
Ol.png,P14,Global,0.0,428.3,313.3
Ol.png,P14,Global,0.0,467.6,328.1
Ol.png,P14,Global,0.0,370.3,370.0
Ol.png,P14,Global,0.0,442.1,117.2
Ol.png,P14,Global,1.0,379.3,299.8
Ol.png,P15,Global,1.0,391.3,297.9
Ol.png,P15,Global,0.0,422.1,219.1
Ol.png,P15,Global,1.0,367.5,193.5
Ol.png,P15,Global,1.0,405.0,296.1
Ol.png,P15,Global,1.0,346.8,256.9
Ol.png,P15,Global,1.0,392.7,299.5
Ol.png,P15,Global,1.0,392.5,249.0
Ol.png,P15,Global,1.0,378.0,273.2
Ol.png,P15,Global,1.0,388.7,201.2
Ol.png,P15,Global,1.0,392.8,147.3
Ol.png,P15,Global,0.0,341.4,333.4
Ol.png,P16,Global,0.0,349.0,329.6
Ol.png,P16,Global,0.0,395.3,327.7
Ol.png,P16,Global,1.0,388.8,290.3
Ol.png,P16,Global,0.0,418.0,346.1
Ol.png,P16,Global,1.0,386.4,302.0
Ol.png,P16,Global,1.0,376.2,253.6
Ol.png,P16,Global,1.0,363.8,225.2
Ol.png,P16,Global,1.0,364.3,235.2
Ol.png,P16,Global,0.0,392.5,319.7
Ol.png,P16,Global,1.0,339.7,301.4
Ol.png,P16,Global,0.0,400.2,310.3
Ol.png,P16,Global,1.0,390.8,287.4
Ol.png,P16,Global,1.0,393.0,250.0
Ol.png,P16,Global,1.0,366.2,220.4
Ol.png,P16,Global,1.0,369.9,187.1
Ol.png,P16,Global,1.0,398.4,255.8
Ol.png,P16,Global,1.0,372.6,263.1
Ol.png,P7,Global,1.0,385.3,263.4
Ol.png,P7,Global,1.0,383.1,202.5
Ol.png,P7,Global,0.0,274.5,1445.6
Ol.png,P7,Global,1.0,357.4,274.7
Ol.png,P7,Global,0.0,431.1,265.7
Ol.png,P7,Global,1.0,402.5,237.8
Ol.png,P7,Global,1.0,362.3,204.0
Ol.png,P7,Global,0.0,470.2,233.0
Ol.png,P7,Global,1.0,407.3,164.1
Ol.png,P7,Global,0.0,424.2,203.1
Ol.png,P7,Global,1.0,370.2,182.1
Ol.png,P7,Global,1.0,412.9,217.5
Ol.png,P7,Global,0.0,447.5,248.4
Ol.png,P7,Global,1.0,386.4,237.2
Ol.png,P7,Global,0.0,445.7,242.8
Ol.png,P7,Global,1.0,407.3,238.6
Ol.png,P7,Global,1.0,413.1,237.5
