Image,P_ID,Condition,In_Out,X,Y
1095.0,P7,fil_sem,1.0,389.0,266.3
1095.0,P7,fil_sem,1.0,387.4,156.4
1095.0,P7,raw_sem,1.0,395.6,274.1
1095.0,P7,raw_sem,1.0,399.1,167.1
1095.0,P7,raw_sem,1.0,681.5,301.6
1095.0,P7,raw_sem,1.0,645.4,72.1
1095.0,P7,raw_sem,0.0,767.2,272.9
1095.0,P7,raw_sem,0.0,694.5,422.4
1095.0,P7,raw_sem,0.0,546.1,443.2
1095.0,P7,raw_sem,0.0,587.1,218.2
1095.0,P7,raw_sem,0.0,181.4,135.2
1095.0,P7,raw_sem,0.0,182.9,215.6
1096.0,P7,fil_sem,1.0,407.6,269.9
1096.0,P7,fil_sem,1.0,432.0,136.5
1096.0,P7,fil_sem,1.0,312.8,214.1
1096.0,P7,fil_sem,1.0,602.3,91.4
1096.0,P7,fil_sem,0.0,476.2,78.6
1096.0,P7,fil_sem,1.0,312.2,228.7
1096.0,P7,fil_sem,1.0,180.9,482.1
1096.0,P7,fil_sem,0.0,556.9,83.0
1096.0,P7,fil_sem,1.0,172.8,510.5
1096.0,P7,raw_sem,1.0,375.6,338.5
1096.0,P7,raw_sem,1.0,276.0,267.2
1098.0,P2,fil_non,1.0,420.0,264.1
1098.0,P2,fil_non,1.0,527.6,297.5
1098.0,P2,fil_non,1.0,478.1,252.1
1098.0,P2,fil_non,1.0,376.4,230.9
1098.0,P2,fil_non,0.0,555.0,160.0
1098.0,P2,fil_non,0.0,574.4,141.8
1098.0,P2,fil_non,1.0,346.0,244.6
1098.0,P2,fil_non,1.0,323.7,276.9
1098.0,P2,fil_non,1.0,384.1,348.4
1098.0,P2,raw_non,0.0,-2230.2,-272.8
1098.0,P2,raw_non,1.0,553.0,225.2
1098.0,P2,raw_non,1.0,320.3,268.6
1098.0,P2,raw_non,1.0,311.4,299.5
1098.0,P2,raw_non,1.0,348.0,311.3
1098.0,P2,raw_non,1.0,340.7,282.2
1098.0,P2,raw_non,1.0,378.0,203.1
1098.0,P2,raw_non,0.0,556.0,165.1
1098.0,P5,fil_non,1.0,369.4,344.3
1098.0,P5,fil_non,1.0,306.9,378.5
1098.0,P5,fil_non,1.0,246.9,345.4
1098.0,P5,fil_non,1.0,488.8,314.6
1098.0,P5,fil_non,1.0,621.8,329.7
1098.0,P5,fil_non,1.0,563.1,337.2
1098.0,P5,fil_non,1.0,457.4,337.7
1098.0,P5,fil_non,1.0,678.8,319.3
1098.0,P5,fil_non,1.0,573.5,344.4
1098.0,P5,fil_non,1.0,621.4,334.9
1098.0,P5,raw_non,1.0,398.5,305.9
1098.0,P5,raw_non,1.0,334.0,339.2
1098.0,P5,raw_non,1.0,531.7,272.7
1098.0,P5,raw_non,1.0,661.3,269.4
1098.0,P5,raw_non,1.0,625.8,296.8
1098.0,P5,raw_non,1.0,393.6,234.4
1098.0,P5,raw_non,1.0,271.3,306.1
1098.0,P6,fil_non,1.0,394.9,270.6
1098.0,P6,fil_non,1.0,262.3,300.7
1098.0,P6,fil_non,1.0,400.9,222.1
1098.0,P6,fil_non,1.0,535.8,246.8
1098.0,P6,fil_non,1.0,530.9,278.3
1098.0,P6,fil_non,0.0,326.9,152.3
1098.0,P6,raw_non,1.0,425.7,255.4
1098.0,P6,raw_non,1.0,302.2,271.0
1098.0,P6,raw_non,1.0,324.4,261.8
1098.0,P6,raw_non,1.0,590.2,223.3
1098.0,P6,raw_non,1.0,576.5,238.8
1098.0,P6,raw_non,1.0,427.1,221.4
1098.0,P6,raw_non,1.0,455.3,246.5
1098.0,P6,raw_non,1.0,321.7,236.3
1098.0,P7,fil_non,1.0,395.4,282.1
1098.0,P7,fil_non,1.0,546.7,289.4
1098.0,P7,fil_non,1.0,321.7,270.7
1098.0,P7,fil_non,1.0,644.4,279.2
1098.0,P7,fil_non,1.0,499.3,304.1
1098.0,P7,fil_non,1.0,278.8,263.9
1098.0,P7,fil_non,1.0,495.1,293.7
1098.0,P7,raw_non,1.0,364.9,247.7
1098.0,P7,raw_non,1.0,258.7,266.1
1098.0,P7,raw_non,1.0,646.7,259.9
1098.0,P7,raw_non,1.0,482.2,279.3
1098.0,P7,raw_non,1.0,642.3,262.3
1098.0,P7,raw_non,1.0,689.0,346.0
1098.0,P7,raw_non,1.0,623.9,341.3
1098.0,P7,raw_non,0.0,169.0,275.8
1098.0,P7,raw_non,1.0,61.8,269.4
1098.0,P7,raw_non,0.0,539.9,157.3
1099.0,P2,fil_non,1.0,390.4,245.0
1099.0,P2,fil_non,1.0,232.8,144.7
1099.0,P2,fil_non,1.0,156.5,136.1
1099.0,P2,fil_non,1.0,392.7,228.8
1099.0,P2,fil_non,1.0,491.2,339.2
1099.0,P2,fil_non,1.0,489.6,437.9
1099.0,P2,fil_non,1.0,337.5,120.0
1099.0,P2,fil_non,0.0,298.6,69.4
1099.0,P2,fil_non,1.0,386.7,181.7
1099.0,P2,raw_non,1.0,363.1,283.2
1099.0,P2,raw_non,1.0,372.5,218.8
1099.0,P2,raw_non,1.0,394.3,281.2
1099.0,P2,raw_non,1.0,368.9,102.8
1099.0,P2,raw_non,0.0,1821.1,164.1
1099.0,P2,raw_non,1.0,505.6,110.2
1099.0,P2,raw_non,0.0,1803.9,168.1
1099.0,P2,raw_non,0.0,349.2,65.8
1099.0,P2,raw_non,1.0,156.3,151.9
1099.0,P5,fil_non,1.0,380.4,303.6
1099.0,P5,fil_non,0.0,429.6,383.0
1099.0,P5,fil_non,1.0,292.1,542.2
1099.0,P5,fil_non,1.0,240.5,566.4
1099.0,P5,fil_non,1.0,534.8,572.1
1099.0,P5,fil_non,1.0,479.8,571.8
1099.0,P5,fil_non,1.0,595.5,551.0
1099.0,P5,fil_non,1.0,382.1,308.4
1099.0,P5,fil_non,1.0,453.9,304.4
1099.0,P5,fil_non,1.0,159.7,205.4
1099.0,P5,fil_non,1.0,100.1,171.7
1099.0,P5,fil_non,1.0,335.1,263.9
1099.0,P5,raw_non,1.0,415.7,253.0
1099.0,P5,raw_non,1.0,373.1,347.8
1099.0,P5,raw_non,0.0,372.5,506.8
1099.0,P5,raw_non,0.0,602.5,391.7
1099.0,P5,raw_non,0.0,602.4,388.9
1099.0,P5,raw_non,0.0,596.1,383.9
1099.0,P5,raw_non,1.0,649.3,557.6
1099.0,P5,raw_non,1.0,505.3,539.5
1099.0,P5,raw_non,1.0,516.8,516.4
1099.0,P5,raw_non,0.0,267.5,447.0
1099.0,P5,raw_non,1.0,249.2,249.2
1099.0,P5,raw_non,1.0,126.7,128.1
1099.0,P5,raw_non,1.0,413.1,209.2
1099.0,P6,fil_non,1.0,387.7,262.4
1099.0,P6,fil_non,1.0,348.1,185.1
1099.0,P6,fil_non,1.0,169.2,112.6
1099.0,P6,fil_non,0.0,387.6,67.0
1099.0,P6,fil_non,1.0,402.2,173.8
1099.0,P6,fil_non,1.0,449.2,214.4
1099.0,P6,fil_non,1.0,569.5,494.5
1099.0,P6,raw_non,1.0,403.3,288.7
1099.0,P6,raw_non,0.0,-325.7,234.4
1099.0,P6,raw_non,0.0,-420.9,142.3
1099.0,P6,raw_non,0.0,-557.1,121.7
1099.0,P6,raw_non,1.0,134.2,147.9
1099.0,P6,raw_non,0.0,503.5,416.3
1099.0,P6,raw_non,1.0,559.6,524.2
1099.0,P6,raw_non,1.0,362.4,184.0
1099.0,P6,raw_non,1.0,364.9,213.3
1099.0,P6,raw_non,1.0,547.5,562.0
1099.0,P6,raw_non,1.0,253.1,281.9
1099.0,P6,raw_non,1.0,193.5,181.1
1099.0,P7,fil_non,1.0,367.2,281.9
1099.0,P7,fil_non,1.0,178.8,186.0
1099.0,P7,fil_non,1.0,118.2,152.5
1099.0,P7,fil_non,1.0,527.7,460.1
1099.0,P7,fil_non,1.0,475.5,522.9
1099.0,P7,fil_non,1.0,250.4,531.0
1099.0,P7,raw_non,1.0,386.5,269.8
1099.0,P7,raw_non,1.0,457.4,255.2
1099.0,P7,raw_non,1.0,139.1,109.1
1099.0,P7,raw_non,1.0,410.5,197.7
1099.0,P7,raw_non,1.0,463.5,202.2
1099.0,P7,raw_non,1.0,391.5,228.7
1099.0,P7,raw_non,1.0,587.9,450.4
1100.0,P7,fil_sem,1.0,400.3,276.6
1100.0,P7,fil_sem,1.0,404.3,149.9
1100.0,P7,fil_sem,1.0,426.4,279.7
1100.0,P7,fil_sem,1.0,387.7,212.8
1100.0,P7,fil_sem,1.0,417.2,179.5
1100.0,P7,fil_sem,1.0,447.1,262.5
1100.0,P7,fil_sem,0.0,515.2,-3.2
1100.0,P7,fil_sem,0.0,287.2,-14.3
1100.0,P7,fil_sem,0.0,340.0,-21.4
1100.0,P7,raw_sem,1.0,395.2,264.0
1100.0,P7,raw_sem,1.0,361.7,170.5
1100.0,P7,raw_sem,1.0,413.3,139.5
1101.0,P7,fil_sem,1.0,369.2,274.3
1101.0,P7,fil_sem,1.0,255.6,132.3
1101.0,P7,fil_sem,0.0,642.3,44.0
1101.0,P7,fil_sem,1.0,636.6,102.4
1101.0,P7,fil_sem,1.0,260.7,104.5
1101.0,P7,fil_sem,1.0,348.1,97.3
1101.0,P7,fil_sem,1.0,244.8,186.1
1101.0,P7,fil_sem,1.0,246.5,129.6
1101.0,P7,raw_sem,0.0,381.6,281.1
1101.0,P7,raw_sem,1.0,241.3,161.0
1101.0,P7,raw_sem,1.0,645.1,91.8
1101.0,P7,raw_sem,1.0,630.6,79.0
1101.0,P7,raw_sem,1.0,336.6,105.6
1101.0,P7,raw_sem,1.0,287.0,164.4
1101.0,P7,raw_sem,0.0,203.2,210.5
1101.0,P7,raw_sem,1.0,646.5,97.2
1102.0,P7,fil_sem,1.0,383.4,249.8
1102.0,P7,fil_sem,1.0,152.9,162.7
1102.0,P7,fil_sem,1.0,160.5,194.6
1102.0,P7,fil_sem,1.0,72.6,240.5
1102.0,P7,fil_sem,1.0,424.9,240.1
1102.0,P7,fil_sem,1.0,379.9,242.0
1102.0,P7,fil_sem,1.0,702.9,200.8
1102.0,P7,fil_sem,1.0,381.9,240.9
1102.0,P7,fil_sem,1.0,147.8,126.8
1102.0,P7,fil_sem,1.0,25.6,220.0
1102.0,P7,raw_sem,1.0,391.8,322.7
1102.0,P7,raw_sem,1.0,362.6,274.7
1102.0,P7,raw_sem,1.0,137.2,157.1
1102.0,P7,raw_sem,1.0,49.0,243.3
1102.0,P7,raw_sem,0.0,739.0,156.9
1102.0,P7,raw_sem,1.0,184.9,144.7
1102.0,P7,raw_sem,1.0,396.4,231.8
1103.0,P7,fil_sem,0.0,398.7,266.4
1103.0,P7,fil_sem,1.0,365.4,90.6
1103.0,P7,fil_sem,1.0,740.8,82.8
1103.0,P7,fil_sem,1.0,56.1,181.5
1103.0,P7,fil_sem,1.0,312.6,178.7
1103.0,P7,fil_sem,1.0,348.5,111.5
1103.0,P7,fil_sem,1.0,350.0,189.4
1103.0,P7,raw_sem,0.0,412.1,274.5
1103.0,P7,raw_sem,1.0,353.0,100.5
1103.0,P7,raw_sem,1.0,379.8,154.9
1104.0,P2,fil_non,1.0,388.5,249.7
1104.0,P2,fil_non,1.0,581.7,227.8
1104.0,P2,fil_non,1.0,260.6,363.1
1104.0,P2,fil_non,1.0,391.9,351.9
1104.0,P2,fil_non,1.0,501.9,240.7
1104.0,P2,fil_non,1.0,573.1,223.1
1104.0,P2,fil_non,1.0,79.3,276.8
1104.0,P2,fil_non,1.0,299.4,357.5
1104.0,P2,fil_non,1.0,414.5,356.5
1104.0,P2,fil_non,1.0,274.8,387.4
1104.0,P2,raw_non,1.0,481.4,277.4
1104.0,P2,raw_non,1.0,317.1,426.9
1104.0,P2,raw_non,1.0,616.1,276.0
1104.0,P2,raw_non,1.0,275.5,416.6
1104.0,P2,raw_non,1.0,399.6,375.4
1104.0,P2,raw_non,1.0,554.2,249.2
1104.0,P2,raw_non,1.0,403.8,396.8
1104.0,P2,raw_non,1.0,217.2,409.2
1104.0,P5,fil_non,1.0,399.5,333.5
1104.0,P5,fil_non,1.0,307.1,412.3
1104.0,P5,fil_non,1.0,246.1,438.5
1104.0,P5,fil_non,1.0,587.5,336.5
1104.0,P5,fil_non,1.0,648.3,372.4
1104.0,P5,fil_non,1.0,694.7,391.3
1104.0,P5,fil_non,1.0,544.3,380.1
1104.0,P5,fil_non,1.0,418.3,391.1
1104.0,P5,fil_non,1.0,333.1,414.3
1104.0,P5,fil_non,1.0,197.7,455.5
1104.0,P5,raw_non,1.0,422.7,259.5
1104.0,P5,raw_non,1.0,369.2,391.6
1104.0,P5,raw_non,1.0,192.0,365.7
1104.0,P5,raw_non,1.0,515.3,397.5
1104.0,P5,raw_non,1.0,216.8,401.8
1104.0,P5,raw_non,1.0,187.5,352.7
1104.0,P5,raw_non,1.0,487.4,277.6
1104.0,P5,raw_non,1.0,637.5,273.4
1104.0,P5,raw_non,1.0,726.5,326.7
1104.0,P5,raw_non,1.0,444.4,239.5
1104.0,P5,raw_non,1.0,489.2,247.6
1104.0,P5,raw_non,1.0,65.7,268.5
1104.0,P6,fil_non,1.0,418.1,281.9
1104.0,P6,fil_non,1.0,433.7,280.4
1104.0,P6,fil_non,1.0,621.6,293.6
1104.0,P6,fil_non,1.0,496.0,337.7
1104.0,P6,fil_non,1.0,463.5,346.1
1104.0,P6,fil_non,1.0,624.4,266.1
1104.0,P6,fil_non,1.0,625.7,242.0
1104.0,P6,fil_non,1.0,294.6,422.2
1104.0,P6,fil_non,0.0,-440.3,375.6
1104.0,P6,fil_non,0.0,-112.4,248.9
1104.0,P6,raw_non,1.0,403.8,303.7
1104.0,P6,raw_non,1.0,557.7,301.7
1104.0,P6,raw_non,1.0,215.5,389.1
1104.0,P6,raw_non,1.0,419.9,349.8
1104.0,P6,raw_non,1.0,605.9,270.4
1104.0,P6,raw_non,1.0,301.1,319.7
1104.0,P6,raw_non,1.0,117.9,332.0
1104.0,P6,raw_non,1.0,601.6,285.6
1104.0,P6,raw_non,1.0,678.6,373.9
1104.0,P6,raw_non,1.0,446.5,402.3
1104.0,P6,raw_non,1.0,388.5,401.3
1104.0,P7,fil_non,1.0,401.2,289.1
1104.0,P7,fil_non,1.0,448.9,327.7
1104.0,P7,fil_non,1.0,647.6,245.6
1104.0,P7,fil_non,1.0,331.6,390.9
1104.0,P7,fil_non,1.0,268.3,391.0
1104.0,P7,fil_non,1.0,150.5,373.4
1104.0,P7,fil_non,1.0,190.9,440.6
1104.0,P7,fil_non,1.0,123.4,343.6
1104.0,P7,fil_non,1.0,511.9,301.0
1104.0,P7,fil_non,1.0,608.9,274.3
1104.0,P7,raw_non,1.0,368.2,261.2
1104.0,P7,raw_non,1.0,244.7,338.0
1104.0,P7,raw_non,0.0,606.0,192.9
1104.0,P7,raw_non,1.0,196.3,365.8
1104.0,P7,raw_non,1.0,300.6,347.4
1104.0,P7,raw_non,0.0,631.1,197.9
1104.0,P7,raw_non,1.0,120.6,285.9
1104.0,P7,raw_non,1.0,308.9,319.6
1104.0,P7,raw_non,0.0,573.1,172.7
1104.0,P7,raw_non,1.0,359.2,238.7
1105.0,P2,fil_non,0.0,447.8,285.6
1105.0,P2,fil_non,0.0,383.9,315.1
1105.0,P2,fil_non,1.0,104.3,291.4
1105.0,P2,fil_non,1.0,535.1,221.0
1105.0,P2,fil_non,0.0,464.4,159.7
1105.0,P2,fil_non,1.0,192.0,316.5
1105.0,P2,fil_non,0.0,491.0,259.1
1105.0,P2,raw_non,0.0,459.6,292.6
1105.0,P2,raw_non,0.0,459.1,207.3
1105.0,P2,raw_non,1.0,134.7,321.3
1105.0,P2,raw_non,1.0,210.0,289.0
1105.0,P2,raw_non,0.0,451.0,133.0
1105.0,P2,raw_non,0.0,607.2,35.5
1105.0,P2,raw_non,0.0,702.6,36.0
1105.0,P2,raw_non,0.0,840.4,-145.9
1105.0,P2,raw_non,0.0,975.9,-175.9
1105.0,P2,raw_non,0.0,371.6,228.7
1105.0,P2,raw_non,1.0,150.0,367.5
1105.0,P5,fil_non,0.0,390.6,345.2
1105.0,P5,fil_non,1.0,127.2,355.8
1105.0,P5,fil_non,1.0,571.6,327.6
1105.0,P5,fil_non,1.0,612.3,270.0
1105.0,P5,fil_non,0.0,451.2,405.4
1105.0,P5,fil_non,1.0,184.2,344.4
1105.0,P5,raw_non,0.0,421.6,239.0
1105.0,P5,raw_non,1.0,118.4,286.9
1105.0,P5,raw_non,1.0,157.6,279.0
1105.0,P5,raw_non,1.0,104.7,263.5
1105.0,P5,raw_non,1.0,552.6,265.2
1105.0,P5,raw_non,1.0,634.4,225.8
1105.0,P5,raw_non,1.0,618.4,365.9
1105.0,P5,raw_non,1.0,627.5,498.3
1105.0,P5,raw_non,1.0,652.2,271.7
1105.0,P5,raw_non,1.0,581.6,189.3
1105.0,P5,raw_non,0.0,82.7,273.3
1105.0,P5,raw_non,1.0,147.9,284.4
1105.0,P6,fil_non,0.0,380.7,248.1
1105.0,P6,fil_non,1.0,169.3,291.5
1105.0,P6,fil_non,0.0,375.2,302.4
1105.0,P6,fil_non,1.0,165.6,315.9
1105.0,P6,fil_non,0.0,424.7,401.5
1105.0,P6,fil_non,0.0,262.8,230.8
1105.0,P6,fil_non,0.0,164.5,229.8
1105.0,P6,fil_non,1.0,150.6,289.0
1105.0,P6,raw_non,0.0,399.9,289.8
1105.0,P6,raw_non,1.0,163.4,332.2
1105.0,P6,raw_non,1.0,165.3,319.8
1105.0,P6,raw_non,0.0,485.4,229.7
1105.0,P6,raw_non,1.0,615.2,193.9
1105.0,P6,raw_non,1.0,164.3,346.5
1105.0,P6,raw_non,1.0,629.2,221.3
1105.0,P7,fil_non,0.0,423.9,297.8
1105.0,P7,fil_non,1.0,181.0,338.5
1105.0,P7,fil_non,1.0,612.7,279.7
1105.0,P7,fil_non,1.0,591.5,219.4
1105.0,P7,raw_non,0.0,411.8,250.8
1105.0,P7,raw_non,1.0,155.4,320.4
1105.0,P7,raw_non,1.0,198.9,255.2
1105.0,P7,raw_non,1.0,626.6,163.1
1105.0,P7,raw_non,1.0,138.8,283.1
1105.0,P7,raw_non,0.0,448.7,121.5
1105.0,P7,raw_non,0.0,284.5,193.1
1106.0,P7,fil_sem,0.0,386.4,311.4
1106.0,P7,fil_sem,1.0,404.9,213.8
1106.0,P7,raw_sem,1.0,366.8,273.9
1106.0,P7,raw_sem,1.0,432.0,173.3
1106.0,P7,raw_sem,1.0,505.5,180.2
1107.0,P1,raw_sem,1.0,410.1,307.6
1107.0,P1,raw_sem,1.0,325.8,276.3
1107.0,P1,raw_sem,1.0,644.9,139.9
1107.0,P1,raw_sem,0.0,592.4,452.9
1107.0,P1,raw_sem,1.0,231.1,188.3
1107.0,P1,raw_sem,1.0,274.2,315.6
1107.0,P1,raw_sem,1.0,641.1,150.8
1107.0,P7,raw_sem,1.0,399.2,279.2
1107.0,P7,raw_sem,1.0,298.9,222.6
1107.0,P7,raw_sem,1.0,286.7,171.2
1107.0,P7,raw_sem,1.0,687.4,103.8
1107.0,P7,raw_sem,1.0,326.8,123.3
1107.0,P7,raw_sem,0.0,441.7,66.3
1107.0,P7,raw_sem,0.0,409.7,73.5
1107.0,P7,raw_sem,1.0,695.4,103.9
1107.0,P7,raw_sem,1.0,728.3,126.3
1107.0,P7,raw_sem,0.0,621.5,368.6
1107.0,P7,raw_sem,1.0,677.3,457.6
1107.0,P7,fil_sem,1.0,395.2,248.1
1107.0,P7,fil_sem,1.0,396.9,165.6
1107.0,P7,fil_sem,1.0,263.5,173.1
1108.0,P1,raw_sem,0.0,426.8,290.4
1108.0,P1,raw_sem,1.0,324.8,98.3
1108.0,P1,raw_sem,1.0,303.9,338.4
1108.0,P1,raw_sem,1.0,321.9,433.5
1108.0,P1,raw_sem,1.0,512.4,439.0
1108.0,P1,raw_sem,1.0,295.8,86.9
1108.0,P1,raw_sem,1.0,320.5,172.4
1108.0,P7,raw_sem,1.0,395.0,302.8
1108.0,P7,raw_sem,1.0,293.4,138.4
1108.0,P7,raw_sem,1.0,335.8,353.8
1108.0,P7,raw_sem,0.0,307.7,51.5
1108.0,P7,raw_sem,1.0,552.2,422.5
1108.0,P7,raw_sem,0.0,552.3,369.6
1108.0,P7,raw_sem,0.0,91.7,287.9
1108.0,P7,raw_sem,1.0,313.8,58.3
1108.0,P7,raw_sem,1.0,322.4,352.5
1108.0,P7,fil_sem,0.0,373.2,274.2
1109.0,P2,fil_non,1.0,394.4,252.6
1109.0,P2,fil_non,1.0,320.9,222.4
1109.0,P2,fil_non,1.0,395.4,247.4
1109.0,P2,fil_non,1.0,684.6,279.9
1109.0,P2,fil_non,0.0,574.4,-26.0
1109.0,P2,fil_non,1.0,454.1,13.3
1109.0,P2,fil_non,1.0,350.1,36.6
1109.0,P2,fil_non,1.0,294.8,216.4
1109.0,P2,fil_non,1.0,354.8,329.2
1109.0,P2,fil_non,1.0,724.4,328.2
1109.0,P2,raw_non,1.0,447.6,296.1
1109.0,P2,raw_non,1.0,298.3,249.5
1109.0,P2,raw_non,1.0,364.9,101.9
1109.0,P2,raw_non,1.0,481.3,97.7
1109.0,P2,raw_non,1.0,611.5,133.5
1109.0,P2,raw_non,1.0,574.4,107.7
1109.0,P2,raw_non,1.0,402.0,95.0
1109.0,P2,raw_non,1.0,285.0,214.3
1109.0,P2,raw_non,1.0,336.2,302.8
1109.0,P5,fil_non,1.0,376.2,340.9
1109.0,P5,fil_non,1.0,421.9,258.2
1109.0,P5,fil_non,1.0,324.3,270.2
1109.0,P5,fil_non,1.0,574.7,126.9
1109.0,P5,fil_non,1.0,659.1,130.1
1109.0,P5,fil_non,1.0,609.6,260.0
1109.0,P5,fil_non,1.0,647.9,342.9
1109.0,P5,fil_non,1.0,301.0,336.3
1109.0,P5,fil_non,0.0,142.2,404.9
1109.0,P5,fil_non,0.0,-25.8,410.1
1109.0,P5,fil_non,0.0,98.8,187.5
1109.0,P5,fil_non,0.0,147.4,114.2
1109.0,P5,raw_non,1.0,385.9,317.9
1109.0,P5,raw_non,1.0,320.4,320.5
1109.0,P5,raw_non,1.0,534.0,132.0
1109.0,P5,raw_non,1.0,586.6,107.8
1109.0,P5,raw_non,1.0,339.1,222.0
1109.0,P5,raw_non,1.0,271.0,286.8
1109.0,P5,raw_non,1.0,455.1,334.8
1109.0,P5,raw_non,1.0,646.9,349.9
1109.0,P5,raw_non,1.0,590.4,333.6
1109.0,P5,raw_non,1.0,308.2,323.8
1109.0,P5,raw_non,1.0,377.4,120.5
1109.0,P5,raw_non,1.0,617.9,111.8
1109.0,P6,fil_non,1.0,394.0,277.5
1109.0,P6,fil_non,1.0,684.3,297.9
1109.0,P6,fil_non,0.0,1251.3,1006.5
1109.0,P6,raw_non,1.0,388.0,308.3
1109.0,P6,raw_non,1.0,374.6,167.3
1109.0,P6,raw_non,1.0,470.6,91.9
1109.0,P6,raw_non,0.0,229.1,151.3
1109.0,P6,raw_non,1.0,327.7,262.6
1109.0,P7,fil_non,1.0,403.9,269.0
1109.0,P7,fil_non,1.0,495.0,87.6
1109.0,P7,fil_non,1.0,583.0,47.1
1109.0,P7,fil_non,1.0,700.4,17.7
1109.0,P7,fil_non,1.0,583.2,48.1
1109.0,P7,fil_non,1.0,632.6,50.1
1109.0,P7,fil_non,1.0,728.1,13.4
1109.0,P7,fil_non,1.0,545.7,60.6
1109.0,P7,fil_non,1.0,654.3,56.0
1109.0,P7,fil_non,1.0,693.2,53.9
1109.0,P7,fil_non,1.0,595.0,54.2
1109.0,P7,fil_non,1.0,581.4,93.7
1109.0,P7,fil_non,1.0,624.2,85.0
1109.0,P7,raw_non,1.0,385.8,261.8
1109.0,P7,raw_non,1.0,513.0,47.9
1109.0,P7,raw_non,1.0,622.2,8.9
1109.0,P7,raw_non,0.0,572.5,-2.9
1109.0,P7,raw_non,0.0,701.7,-2.0
1109.0,P7,raw_non,1.0,562.2,42.5
1109.0,P7,raw_non,1.0,343.6,188.6
1109.0,P7,raw_non,1.0,591.3,13.4
1110.0,P1,raw_sem,0.0,430.0,298.3
1110.0,P1,raw_sem,1.0,529.5,258.3
1110.0,P1,raw_sem,1.0,568.7,279.9
1110.0,P1,raw_sem,1.0,314.0,259.5
1110.0,P1,raw_sem,1.0,507.3,246.0
1110.0,P1,raw_sem,1.0,550.8,254.5
1110.0,P1,raw_sem,1.0,560.1,401.3
1110.0,P1,raw_sem,0.0,527.6,483.8
1110.0,P7,raw_sem,0.0,399.8,263.0
1110.0,P7,raw_sem,1.0,271.9,247.9
1110.0,P7,raw_sem,1.0,537.9,234.7
1110.0,P7,raw_sem,1.0,294.4,231.7
1110.0,P7,raw_sem,1.0,562.2,226.3
1110.0,P7,raw_sem,1.0,323.4,247.1
1110.0,P7,raw_sem,1.0,557.2,247.0
1110.0,P7,fil_sem,0.0,397.0,237.7
1110.0,P7,fil_sem,1.0,290.3,222.6
1110.0,P7,fil_sem,1.0,548.4,230.0
1110.0,P7,fil_sem,1.0,279.6,236.8
1110.0,P7,fil_sem,1.0,537.2,239.2
1110.0,P7,fil_sem,1.0,291.8,237.1
1111.0,P1,raw_sem,1.0,394.0,291.1
1111.0,P1,raw_sem,1.0,359.9,346.5
1111.0,P1,raw_sem,1.0,421.9,304.6
1111.0,P1,raw_sem,1.0,538.4,294.8
1111.0,P1,raw_sem,0.0,569.5,20.0
1111.0,P1,raw_sem,0.0,106.3,-1.8
1111.0,P1,raw_sem,0.0,35.9,-0.8
1111.0,P1,raw_sem,1.0,341.2,269.1
1111.0,P1,raw_sem,1.0,356.0,310.9
1111.0,P1,raw_sem,0.0,58.4,-4.4
1111.0,P7,raw_sem,0.0,416.3,233.7
1111.0,P7,raw_sem,0.0,380.6,262.5
1111.0,P7,raw_sem,1.0,106.3,67.3
1111.0,P7,raw_sem,0.0,655.7,28.0
1111.0,P7,raw_sem,0.0,490.2,190.0
1111.0,P7,raw_sem,1.0,95.7,73.3
1111.0,P7,raw_sem,1.0,373.5,287.9
1111.0,P7,raw_sem,1.0,452.2,424.4
1111.0,P7,raw_sem,1.0,600.3,259.2
1111.0,P7,fil_sem,0.0,386.9,228.0
1111.0,P7,fil_sem,1.0,585.5,161.5
1111.0,P7,fil_sem,1.0,597.4,60.8
1111.0,P7,fil_sem,0.0,74.9,50.4
1111.0,P7,fil_sem,1.0,479.9,340.1
1111.0,P7,fil_sem,1.0,468.6,422.2
1112.0,P1,raw_sem,0.0,422.6,320.6
1112.0,P1,raw_sem,1.0,473.9,171.7
1112.0,P1,raw_sem,1.0,499.0,52.4
1112.0,P1,raw_sem,0.0,592.9,353.0
1112.0,P1,raw_sem,1.0,603.4,438.2
1112.0,P1,raw_sem,1.0,488.5,121.5
1112.0,P1,raw_sem,1.0,431.8,138.5
1112.0,P7,raw_sem,1.0,399.1,228.3
1112.0,P7,raw_sem,1.0,509.2,90.0
1112.0,P7,raw_sem,0.0,595.6,285.4
1112.0,P7,raw_sem,1.0,522.5,349.8
1112.0,P7,raw_sem,0.0,634.6,365.5
1112.0,P7,raw_sem,0.0,478.1,-21.0
1112.0,P7,raw_sem,1.0,489.0,24.1
1112.0,P7,raw_sem,1.0,405.8,132.2
1112.0,P7,raw_sem,0.0,134.8,290.2
1112.0,P7,raw_sem,0.0,97.6,385.9
1112.0,P7,raw_sem,0.0,165.8,402.4
1112.0,P7,fil_sem,0.0,384.7,245.6
1112.0,P7,fil_sem,1.0,482.7,56.3
1112.0,P7,fil_sem,0.0,499.6,260.7
1112.0,P7,fil_sem,1.0,499.1,12.7
1112.0,P7,fil_sem,1.0,403.1,91.3
1113.0,P1,raw_sem,0.0,429.0,306.0
1113.0,P1,raw_sem,1.0,533.2,334.4
1113.0,P1,raw_sem,1.0,538.5,456.2
1113.0,P1,raw_sem,1.0,560.2,563.9
1113.0,P1,raw_sem,0.0,165.6,777.6
